ANOV Issue Date ,Street No ,Street Direction ,Street Name ,City,State,ANOV Number ,Violation Description ,Age ,Street Address
4-Feb-16,41XX ,N ,HAMLIN ,Chicago,Illinois,P004790482 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,59,41XX  N  HAMLIN 
4-Feb-16,45XX ,W ,MADISON ,Chicago,Illinois,P005017751 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,36,45XX  W  MADISON 
4-Feb-16,48XX ,W ,CHICAGO ,Chicago,Illinois,P004741029 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,43,48XX  W  CHICAGO 
4-Feb-16,XX ,N ,HOMAN ,Chicago,Illinois,P004741027 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,48,XX  N  HOMAN 
4-Feb-16,XX ,W ,TERMINAL ST ,Chicago,Illinois,P004674778 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,29,XX  W  TERMINAL ST 
5-Feb-16,106XX ,S ,HALSTED ,Chicago,Illinois,P004602106 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,26,106XX  S  HALSTED 
5-Feb-16,19XX ,W ,JACKSON ,Chicago,Illinois,P004638459 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,18,19XX  W  JACKSON 
5-Feb-16,21XX ,S ,CALIFORNIA ,Chicago,Illinois,P004630656 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,57,21XX  S  CALIFORNIA 
5-Feb-16,27XX ,N ,SAWYER ,Chicago,Illinois,P004788050 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,19,27XX  N  SAWYER 
5-Feb-16,31XX ,W ,CERMAK RD ,Chicago,Illinois,P004630658 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,55,31XX  W  CERMAK RD 
5-Feb-16,37XX ,W ,ROOSEVELT ,Chicago,Illinois,P004957304 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,54,37XX  W  ROOSEVELT 
5-Feb-16,58XX ,W ,FULLERTON ,Chicago,Illinois,P004930500 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,31,58XX  W  FULLERTON 
5-Feb-16,79XX ,S ,EXCHANGE ,Chicago,Illinois,P004878357 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,60,79XX  S  EXCHANGE 
5-Feb-16,82XX ,S ,ASHLAND ,Chicago,Illinois,P004908857 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,25,82XX  S  ASHLAND 
6-Feb-16,122XX ,S ,HALSTED ,Chicago,Illinois,P004875945 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,21,122XX  S  HALSTED 
6-Feb-16,2XX ,E ,111TH ST ,Chicago,Illinois,P004959540 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,50,2XX  E  111TH ST 
6-Feb-16,35XX ,W ,ARGYLE ST ,Chicago,Illinois,P004791118 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,31,35XX  W  ARGYLE ST 
6-Feb-16,36XX ,W ,ROOSEVELT RD ,Chicago,Illinois,P004847381 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,55,36XX  W  ROOSEVELT RD 
6-Feb-16,7XX ,N ,LAMON ,Chicago,Illinois,P004906434 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,35,7XX  N  LAMON 
6-Feb-16,XX ,E ,43RD ST ,Chicago,Illinois,P005013339 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,60,XX  E  43RD ST 
6-Feb-16,XX ,N ,KARLOV ,Chicago,Illinois,P004823383 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,52,XX  N  KARLOV 
6-Feb-16,XX ,S ,SACRAMENTO ,Chicago,Illinois,P004924012 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,26,XX  S  SACRAMENTO 
7-Feb-16,13XX ,N ,HUDSON ,Chicago,Illinois,P005011481 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,29,13XX  N  HUDSON 
7-Feb-16,14XX ,W ,71ST ST ,Chicago,Illinois,P004485658 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,55,14XX  W  71ST ST 
7-Feb-16,17XX ,N ,LARAMIE ,Chicago,Illinois,P004930874 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,20,17XX  N  LARAMIE 
7-Feb-16,27XX ,W ,63RD ST ,Chicago,Illinois,P004905719 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,60,27XX  W  63RD ST 
7-Feb-16,3XX ,S ,CICERO ,Chicago,Illinois,P004795071 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,59,3XX  S  CICERO 
7-Feb-16,48XX ,S ,WESTERN ,Chicago,Illinois,P004912145 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,27,48XX  S  WESTERN 
8-Feb-16,12XX ,N ,LOCKWOOD ,Chicago,Illinois,P004940894 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,33,12XX  N  LOCKWOOD 
8-Feb-16,14XX ,N ,PULASKI ,Chicago,Illinois,P004940893 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,45,14XX  N  PULASKI 
8-Feb-16,1XX ,W ,95TH ST ,Chicago,Illinois,P004881478 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,49,1XX  W  95TH ST 
8-Feb-16,32XX ,W ,CHICAGO ,Chicago,Illinois,P004400767 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,54,32XX  W  CHICAGO 
8-Feb-16,33XX ,W ,16TH ST ,Chicago,Illinois,P004956707 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,31,33XX  W  16TH ST 
8-Feb-16,42XX ,W ,26TH ST ,Chicago,Illinois,P004745831 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,51,42XX  W  26TH ST 
8-Feb-16,47XX ,N ,KIMBALL ,Chicago,Illinois,P004825497 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,38,47XX  N  KIMBALL 
8-Feb-16,48XX ,N ,BROADWAY ,Chicago,Illinois,P004799120 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,53,48XX  N  BROADWAY 
8-Feb-16,48XX ,W ,MONROE ,Chicago,Illinois,P004906605 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,21,48XX  W  MONROE 
8-Feb-16,69XX ,S ,ASHLAND ,Chicago,Illinois,P004658519 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,18,69XX  S  ASHLAND 
9-Feb-16,27XX ,W ,CERMAK RD ,Chicago,Illinois,P004689297 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,48,27XX  W  CERMAK RD 
9-Feb-16,31XX ,W ,DEVON ,Chicago,Illinois,P004254256 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,26,31XX  W  DEVON 
9-Feb-16,36XX ,W ,CONGRESS ,Chicago,Illinois,P004400731 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,45,36XX  W  CONGRESS 
9-Feb-16,50XX ,W ,GRAND ,Chicago,Illinois,P004940895 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,58,50XX  W  GRAND 
9-Feb-16,62XX ,S ,WESTERN ,Chicago,Illinois,P004803824 ,9-52-080 Headlamps ,21,62XX  S  WESTERN 
9-Feb-16,78XX ,S ,GREENWOOD ,Chicago,Illinois,P004897321 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,37,78XX  S  GREENWOOD 
10-Feb-16,16XX ,N ,CAMPBELL ,Chicago,Illinois,P004787983 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,35,16XX  N  CAMPBELL 
10-Feb-16,31XX ,W ,63RD ST ,Chicago,Illinois,P004963853 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,23,31XX  W  63RD ST 
10-Feb-16,37XX ,S ,CALIFORNIA ,Chicago,Illinois,P004886260 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,24,37XX  S  CALIFORNIA 
10-Feb-16,51XX ,W ,NORTH ,Chicago,Illinois,P004978591 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,28,51XX  W  NORTH 
10-Feb-16,54XX ,N ,BROADWAY ,Chicago,Illinois,P004798492 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,52,54XX  N  BROADWAY 
10-Feb-16,61XX ,S ,MAYST ,Chicago,Illinois,P004615312 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,24,61XX  S  MAYST 
11-Feb-16,12XX ,N ,CALIFORNIA ,Chicago,Illinois,P004788051 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,22,12XX  N  CALIFORNIA 
11-Feb-16,16XX ,W ,87TH ST ,Chicago,Illinois,P004908597 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,18,16XX  W  87TH ST 
11-Feb-16,2XX ,N ,MILWAUKEE ,Chicago,Illinois,P004835414 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,58,2XX  N  MILWAUKEE 
11-Feb-16,35XX ,W ,NORTH ,Chicago,Illinois,P004835412 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,42,35XX  W  NORTH 
11-Feb-16,36XX ,W ,DIVISION ,Chicago,Illinois,P004400732 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,63,36XX  W  DIVISION 
11-Feb-16,44XX ,N ,LAWNDALE ,Chicago,Illinois,P004791726 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,19,44XX  N  LAWNDALE 
11-Feb-16,4XX ,W ,114TH ST ,Chicago,Illinois,P004731103 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,25,4XX  W  114TH ST 
11-Feb-16,56XX ,S ,WINCHESTER ,Chicago,Illinois,P004732771 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,35,56XX  S  WINCHESTER 
11-Feb-16,56XX ,W ,FULLERTON ,Chicago,Illinois,P004898732 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,40,56XX  W  FULLERTON 
11-Feb-16,94XX ,S ,STATE ,Chicago,Illinois,P004803948 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,27,94XX  S  STATE 
12-Feb-16,1XX ,N ,PULASKI ,Chicago,Illinois,P004400733 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,54,1XX  N  PULASKI 
12-Feb-16,23XX ,S ,DRAKE ,Chicago,Illinois,P004957311 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,42,23XX  S  DRAKE 
12-Feb-16,24XX ,S ,DRAKE ,Chicago,Illinois,P004872340 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,24,24XX  S  DRAKE 
12-Feb-16,24XX ,W ,68TH ST ,Chicago,Illinois,P004996500 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,31,24XX  W  68TH ST 
12-Feb-16,2XX ,S ,STATE ST ,Chicago,Illinois,P004977888 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,52,2XX  S  STATE ST 
12-Feb-16,38XX ,W ,26TH ST ,Chicago,Illinois,P004957308 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,24,38XX  W  26TH ST 
12-Feb-16,39XX ,W ,26TH ST ,Chicago,Illinois,P004957310 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,50,39XX  W  26TH ST 
12-Feb-16,40XX ,W ,MADISON ,Chicago,Illinois,P004924013 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,23,40XX  W  MADISON 
12-Feb-16,55XX ,W ,FULLERTON ,Chicago,Illinois,P004930890 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,39,55XX  W  FULLERTON 
12-Feb-16,81XX ,S ,COTTAGE GROVE ,Chicago,Illinois,P004765597 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,55,81XX  S  COTTAGE GROVE 
12-Feb-16,81XX ,S ,COTTAGE GROVE ,Chicago,Illinois,P004765598 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,32,81XX  S  COTTAGE GROVE 
12-Feb-16,8XX ,E ,63RD ,Chicago,Illinois,P004951708 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,25,8XX  E  63RD 
12-Feb-16,9XX ,E ,82,Chicago,Illinois,P004982261 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,48,9XX  E  82
13-Feb-16,13XX ,E ,67 ST ,Chicago,Illinois,P004865926 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,53,13XX  E  67 ST 
13-Feb-16,27XX ,W ,DIVISION ,Chicago,Illinois,P004910969 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,47,27XX  W  DIVISION 
13-Feb-16,33XX ,W ,CICERO ,Chicago,Illinois,P004772105 ,9-52-010 Rights and duties. ,49,33XX  W  CICERO 
13-Feb-16,33XX ,W ,CICERO ,Chicago,Illinois,P004772106 ,9-52-040 Yielding right-of-way. ,49,33XX  W  CICERO 
13-Feb-16,34XX ,W ,24TH ST ,Chicago,Illinois,P004888611 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,22,34XX  W  24TH ST 
13-Feb-16,45XX ,W ,NORTH ,Chicago,Illinois,P004856139 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,44,45XX  W  NORTH 
13-Feb-16,4XX ,E ,47TH ST ,Chicago,Illinois,P005013463 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,57,4XX  E  47TH ST 
13-Feb-16,62XX ,S ,RCOKWELL ,Chicago,Illinois,P004996502 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,23,62XX  S  RCOKWELL 
13-Feb-16,71XX ,S ,LAFAYETTE ,Chicago,Illinois,P004951091 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,26,71XX  S  LAFAYETTE 
13-Feb-16,79XX ,S ,EXCHANGE ,Chicago,Illinois,P004878871 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,60,79XX  S  EXCHANGE 
13-Feb-16,XX ,N ,CICERO ,Chicago,Illinois,P004950132 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,46,XX  N  CICERO 
14-Feb-16,10XX ,W ,ARGYL ,Chicago,Illinois,P004798944 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,50,10XX  W  ARGYL 
14-Feb-16,10XX ,W ,ARGYLE ,Chicago,Illinois,P004799868 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,41,10XX  W  ARGYLE 
14-Feb-16,23XX ,S ,KEDZIE ,Chicago,Illinois,P004888509 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,45,23XX  S  KEDZIE 
14-Feb-16,2XX ,W ,39TH ,Chicago,Illinois,P004912457 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,24,2XX  W  39TH 
14-Feb-16,46XX ,W ,MAGNOLIA ,Chicago,Illinois,P004691040 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,25,46XX  W  MAGNOLIA 
14-Feb-16,60XX ,N ,MAPLEWOOD ,Chicago,Illinois,P004856245 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,35,60XX  N  MAPLEWOOD 
14-Feb-16,63XX ,S ,KING ,Chicago,Illinois,P004951182 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,20,63XX  S  KING 
14-Feb-16,63XX ,S ,KING ,Chicago,Illinois,P004951183 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,31,63XX  S  KING 
15-Feb-16,15XX ,S ,CALIFORNIA ,Chicago,Illinois,P004956673 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,59,15XX  S  CALIFORNIA 
15-Feb-16,34XX ,N ,ASHLAND ,Chicago,Illinois,P004197383 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,46,34XX  N  ASHLAND 
15-Feb-16,45XX ,S ,CALIFORNIA ,Chicago,Illinois,P004886038 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,20,45XX  S  CALIFORNIA 
15-Feb-16,48XX ,N ,BROADWAY ,Chicago,Illinois,P004798389 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,54,48XX  N  BROADWAY 
15-Feb-16,68XX ,S ,ASHLAND ,Chicago,Illinois,P005020016 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,20,68XX  S  ASHLAND 
15-Feb-16,72XX ,W ,BELMONT ,Chicago,Illinois,P004898232 ,9-52-080 Headlamps ,18,72XX  W  BELMONT 
15-Feb-16,77XX ,S ,ASHLAND ,Chicago,Illinois,P004897632 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,56,77XX  S  ASHLAND 
15-Feb-16,8XX ,W ,95TH ST ,Chicago,Illinois,P004862785 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,50,8XX  W  95TH ST 
16-Feb-16,21XX ,N ,MILWAUKEE ,Chicago,Illinois,P004787927 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,33,21XX  N  MILWAUKEE 
16-Feb-16,2XX ,N ,KOSTNER ,Chicago,Illinois,P004400734 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,24,2XX  N  KOSTNER 
16-Feb-16,36XX ,W ,FULLERTON ,Chicago,Illinois,P004788053 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,39,36XX  W  FULLERTON 
16-Feb-16,36XX ,W ,GRAND ,Chicago,Illinois,P004941296 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,22,36XX  W  GRAND 
16-Feb-16,42XX ,N ,KILDARE ,Chicago,Illinois,P004825715 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,19,42XX  N  KILDARE 
16-Feb-16,51XX ,S ,ASHLAND ,Chicago,Illinois,P004798390 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,56,51XX  S  ASHLAND 
16-Feb-16,54XX ,S ,HALSTED ,Chicago,Illinois,P004889369 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,35,54XX  S  HALSTED 
16-Feb-16,55XX ,S ,HALSTED ,Chicago,Illinois,P004889371 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,25,55XX  S  HALSTED 
16-Feb-16,66XX ,S ,STATE ,Chicago,Illinois,P004698918 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,28,66XX  S  STATE 
16-Feb-16,72XX ,S ,HALSTED ST ,Chicago,Illinois,P005007656 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,49,72XX  S  HALSTED ST 
17-Feb-16,12XX ,E ,79TH ST ,Chicago,Illinois,P004960679 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,59,12XX  E  79TH ST 
17-Feb-16,19XX ,N ,RICHMOND ,Chicago,Illinois,P004787928 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,63,19XX  N  RICHMOND 
17-Feb-16,26XX ,N ,MILWAUKEE ,Chicago,Illinois,P004851380 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,28,26XX  N  MILWAUKEE 
17-Feb-16,2XX ,W ,119TH ST ,Chicago,Illinois,P004929058 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,56,2XX  W  119TH ST 
17-Feb-16,2XX ,W ,95TH ST ,Chicago,Illinois,P004693594 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,40,2XX  W  95TH ST 
18-Feb-16,11XX ,W ,WILSON ,Chicago,Illinois,P004904235 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,19,11XX  W  WILSON 
18-Feb-16,12XX ,W ,55TH ,Chicago,Illinois,P004176023 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,25,12XX  W  55TH 
18-Feb-16,1XX ,E ,46TH ST ,Chicago,Illinois,P004885088 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,27,1XX  E  46TH ST 
18-Feb-16,28XX ,E ,75TH ST ,Chicago,Illinois,P004914259 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,21,28XX  E  75TH ST 
18-Feb-16,29XX ,W ,CHICAGO ,Chicago,Illinois,P004774712 ,9-52-010 Rights and duties. ,44,29XX  W  CHICAGO 
18-Feb-16,30XX ,W ,LEXINGTON ,Chicago,Illinois,P004740981 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,50,30XX  W  LEXINGTON 
18-Feb-16,34XX ,S ,INDIANA ,Chicago,Illinois,P004885089 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,64,34XX  S  INDIANA 
18-Feb-16,4XX ,E ,63RD ST ,Chicago,Illinois,P004946743 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,31,4XX  E  63RD ST 
18-Feb-16,53XX ,S ,KEDZIE ,Chicago,Illinois,P004996286 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,39,53XX  S  KEDZIE 
18-Feb-16,55XX ,W ,CHICAGO ,Chicago,Illinois,P004907239 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,23,55XX  W  CHICAGO 
18-Feb-16,68XX ,N ,ASHLAND ,Chicago,Illinois,P004856246 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,29,68XX  N  ASHLAND 
18-Feb-16,69XX ,S ,DAMEN ,Chicago,Illinois,P004741279 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,49,69XX  S  DAMEN 
18-Feb-16,6XX ,N ,HOMAN ,Chicago,Illinois,P004935913 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,20,6XX  N  HOMAN 
18-Feb-16,6XX ,S ,STATE ,Chicago,Illinois,P004825736 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,43,6XX  S  STATE 
18-Feb-16,7XX ,W ,72ND ST ,Chicago,Illinois,P004485154 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,23,7XX  W  72ND ST 
18-Feb-16,9XX ,N ,LAVERGNE ,Chicago,Illinois,P004907209 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,46,9XX  N  LAVERGNE 
19-Feb-16,10XX ,W ,JACKSON ,Chicago,Illinois,P004774713 ,9-52-010 Rights and duties. ,27,10XX  W  JACKSON 
19-Feb-16,12XX ,N ,KEELER ,Chicago,Illinois,P004930516 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,21,12XX  N  KEELER 
19-Feb-16,13XX ,E ,76TH ST ,Chicago,Illinois,P004951092 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,28,13XX  E  76TH ST 
19-Feb-16,1XX ,W ,WASHINGTON ,Chicago,Illinois,P004844496 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,45,1XX  W  WASHINGTON 
19-Feb-16,35XX ,W ,NORTH AVE ,Chicago,Illinois,P004851381 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,32,35XX  W  NORTH AVE 
19-Feb-16,4XX ,E ,63RD ST ,Chicago,Illinois,P004946744 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,37,4XX  E  63RD ST 
19-Feb-16,52XX ,W ,NORTH ,Chicago,Illinois,P004898746 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,34,52XX  W  NORTH 
19-Feb-16,53XX ,W ,LAKE ,Chicago,Illinois,P004907240 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,33,53XX  W  LAKE 
19-Feb-16,76XX ,S ,COLFAX ,Chicago,Illinois,P004877926 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,51,76XX  S  COLFAX 
19-Feb-16,8XX ,E ,71ST ST ,Chicago,Illinois,P004951685 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,27,8XX  E  71ST ST 
20-Feb-16,10XX ,N ,LAVERGNE ,Chicago,Illinois,P004949962 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,44,10XX  N  LAVERGNE 
20-Feb-16,11XX ,W ,LAWRENCE ,Chicago,Illinois,P004905023 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,38,11XX  W  LAWRENCE 
20-Feb-16,15XX ,S ,HARDING ,Chicago,Illinois,P004956708 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,49,15XX  S  HARDING 
20-Feb-16,30XX ,N ,CALIFORNIA ,Chicago,Illinois,P004851302 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,56,30XX  N  CALIFORNIA 
20-Feb-16,41XX ,W ,ARMIT AGE ,Chicago,Illinois,P004898673 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,54,41XX  W  ARMIT AGE 
20-Feb-16,4XX ,E ,63RD ST ,Chicago,Illinois,P004865452 ,9-52-021 Riding bicycle on sidewalks on North Sheridan Road ,28,4XX  E  63RD ST 
20-Feb-16,4XX ,S ,KOSTNER ,Chicago,Illinois,P004823896 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,49,4XX  S  KOSTNER 
20-Feb-16,57XX ,S ,DAMEN ,Chicago,Illinois,P004948035 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,31,57XX  S  DAMEN 
20-Feb-16,6XX ,N ,RACINE ,Chicago,Illinois,P004289302 ,9-52-010 Rights and duties. ,26,6XX  N  RACINE 
20-Feb-16,7XX ,N ,WILLARD ,Chicago,Illinois,P004289303 ,9-52-010 Rights and duties. ,47,7XX  N  WILLARD 
21-Feb-16,37XX ,W ,CHICAGO ,Chicago,Illinois,P004743813 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,22,37XX  W  CHICAGO 
21-Feb-16,41XX ,N ,MILWAUKEE ,Chicago,Illinois,P004736515 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,27,41XX  N  MILWAUKEE 
21-Feb-16,8XX ,N ,CENTRAL ,Chicago,Illinois,P004741407 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,30,8XX  N  CENTRAL 
21-Feb-16,90XX ,S ,COLFAX ,Chicago,Illinois,P004879911 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,27,90XX  S  COLFAX 
22-Feb-16,11XX ,W ,GARFIELD ,Chicago,Illinois,P004951686 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,53,11XX  W  GARFIELD 
22-Feb-16,19XX ,S ,ROCKWELL ST ,Chicago,Illinois,P004856710 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,20,19XX  S  ROCKWELL ST 
22-Feb-16,22XX ,N ,KEDZIE ,Chicago,Illinois,P004851382 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,64,22XX  N  KEDZIE 
22-Feb-16,34XX ,N ,KENTON ,Chicago,Illinois,P004826222 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,20,34XX  N  KENTON 
22-Feb-16,37XX ,W ,69TH PL ,Chicago,Illinois,P004720065 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,42,37XX  W  69TH PL 
22-Feb-16,38XX ,W ,HAMLIN ,Chicago,Illinois,P004957227 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,33,38XX  W  HAMLIN 
22-Feb-16,46XX ,N ,BROADWAY ,Chicago,Illinois,P004900701 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,22,46XX  N  BROADWAY 
22-Feb-16,4XX ,S ,WACKER ,Chicago,Illinois,P004985474 ,9-52-020 Riding bicycles on sidewalks and certain roadway ,21,4XX  S  WACKER 
